127
[0.0, 656.2, 1556.3, 1352.8, 1660.9, 991.1, 418.2, 1874.0, 1396.8, 1233.1, 1276.0, 1044.0, 844.5, 883.4, 836.5, 259.4, 1476.4, 2132.6, 1611.5, 1148.3, 1560.6, 1416.0, 1401.6, 1249.4, 3321.7, 2284.9, 1774.5, 3764.2, 3792.7, 1453.5, 1628.1, 4114.3, 3528.0, 1888.3, 1165.8, 1037.5, 883.4, 2320.0, 2132.6, 1724.5, 1069.5, 2320.0, 1648.7, 2167.1, 2498.7, 4153.4, 3268.6, 3535.6, 3603.5, 1050.4, 1069.5, 2091.2, 3411.7, 2065.3, 3266.6, 1982.2, 1640.5, 2624.8, 3235.5, 2678.1, 2698.1, 2865.0, 9304.6, 2708.0, 5833.5, 3395.8, 2678.1, 3603.5, 5020.3, 4537.4, 4158.2, 1870.4, 2805.7, 2737.7, 4547.7, 3507.0, 2391.4, 3382.0, 2311.3, 2479.8, 4916.0, 6808.5, 6827.3, 4697.6, 7345.6, 7489.0, 7446.6, 7631.4, 6089.7, 2348.8, 2705.6, 6406.3, 4778.6, 4518.0, 4277.9, 6705.0, 5926.2, 12003.6, 7540.0, 2138.9, 11020.6, 10722.9, 2645.2, 7007.2, 591.5, 883.4, 9753.0, 1094.3, 6433.6, 5852.0, 6564.0, 6149.1, 3899.4, 812.0, 1100.5, 2422.2, 4111.1, 3642.5, 8622.3, 820.2, 1556.3, 3640.6, 4721.9, 2346.0, 5096.1, 5911.4, 6612.0]
[656.2, 0.0, 1870.4, 1995.7, 1165.8, 1611.5, 844.5, 2490.6, 1944.5, 1357.7, 1800.8, 1577.8, 778.2, 1281.3, 1485.5, 624.7, 2132.6, 2788.8, 2252.3, 1804.5, 2216.2, 2065.3, 2029.2, 1870.4, 3601.6, 2593.8, 2207.1, 3945.7, 4079.8, 1755.4, 2116.8, 4417.1, 3778.5, 1972.0, 906.0, 1037.5, 883.4, 2498.7, 2231.3, 1560.6, 1296.9, 2320.0, 1712.7, 1628.1, 1913.1, 3507.0, 2650.3, 2881.4, 2964.2, 676.4, 418.2, 1660.9, 2767.0, 1416.0, 2786.4, 1411.2, 984.3, 2705.6, 3612.8, 3036.0, 2982.4, 3185.3, 9953.0, 2767.0, 5559.5, 3044.9, 3274.8, 4247.9, 5674.5, 5179.9, 4772.9, 2509.5, 3443.1, 3387.9, 5199.3, 4153.4, 3044.9, 3994.8, 2909.3, 3044.9, 5514.6, 7377.6, 7373.1, 5300.6, 7923.7, 8070.1, 8037.6, 8228.6, 6072.0, 2690.6, 2934.6, 6406.3, 4292.0, 3863.0, 3964.4, 7341.1, 5908.0, 11976.7, 7475.5, 2188.7, 11489.3, 11237.6, 2100.8, 7315.4, 1194.3, 1512.5, 9131.6, 1740.0, 7056.0, 6422.0, 5908.0, 5502.4, 3787.4, 1357.7, 997.9, 2793.6, 4697.6, 2993.6, 9277.8, 1050.4, 956.6, 3856.0, 4571.3, 1859.6, 5179.9, 6492.9, 6165.5]
[1556.3, 1870.4, 0.0, 1411.2, 1972.0, 1142.5, 1142.5, 1434.8, 812.0, 624.7, 705.6, 2228.3, 1165.8, 2302.5, 1352.8, 1815.7, 1774.5, 2207.1, 1508.0, 1615.7, 1755.4, 1525.7, 1281.3, 1183.0, 4640.0, 3624.0, 2993.6, 5173.4, 5084.2, 2872.0, 2767.0, 5373.7, 4873.4, 3411.7, 2678.1, 2593.8, 2438.8, 3776.7, 3642.5, 3274.8, 2575.6, 3861.2, 3185.3, 3481.9, 3719.2, 4666.0, 3642.5, 4203.3, 4086.4, 1547.6, 2091.2, 2052.2, 3959.3, 3071.3, 3088.7, 2388.6, 2593.8, 1249.4, 1743.9, 1165.8, 1142.5, 1322.6, 9182.3, 1357.7, 4884.4, 2824.8, 1902.5, 3123.4, 4635.6, 3967.8, 3364.0, 1640.5, 2334.5, 2458.0, 4512.1, 3642.5, 2554.6, 3829.8, 2982.4, 3266.6, 5341.0, 7311.7, 7427.6, 5109.3, 6279.0, 6433.6, 6434.6, 6647.5, 4697.6, 820.2, 1160.0, 4989.3, 6152.4, 5291.7, 5800.0, 5992.8, 7447.5, 13515.9, 6187.3, 928.0, 11812.7, 11373.3, 3944.0, 5466.8, 1148.3, 1194.3, 10753.0, 1357.7, 5616.1, 4772.9, 7175.1, 6580.4, 2730.3, 906.0, 1100.5, 928.0, 4645.8, 4217.7, 8190.1, 820.2, 2200.9, 5020.3, 6277.9, 2380.1, 3612.8, 6384.2, 8034.2]
[1352.8, 1995.7, 1411.2, 0.0, 2767.0, 418.2, 1233.1, 580.0, 624.7, 1660.9, 705.6, 1211.1, 1770.7, 1512.5, 518.8, 1508.0, 366.8, 883.4, 259.4, 366.8, 348.0, 116.0, 164.0, 232.0, 3448.9, 2509.5, 1834.1, 4060.0, 3856.0, 1944.5, 1577.8, 4114.3, 3699.3, 2617.1, 2391.4, 2100.8, 2002.5, 2803.3, 2788.8, 2786.4, 1859.6, 3095.3, 2460.7, 3489.7, 3840.3, 5423.5, 4477.7, 4840.1, 4856.8, 2157.7, 2391.4, 3062.5, 4681.9, 3411.7, 4222.5, 3155.5, 2971.0, 2645.2, 2482.5, 2052.2, 2252.3, 2302.5, 8078.5, 2757.3, 6290.8, 4119.2, 1396.8, 2252.3, 3692.0, 3185.3, 2824.8, 518.8, 1453.5, 1396.8, 3323.8, 2348.8, 1211.1, 2438.8, 1577.8, 1874.0, 3971.2, 5934.2, 6032.0, 3740.9, 6052.0, 6190.5, 6134.9, 6311.1, 6018.6, 1834.1, 2388.6, 6287.6, 6028.7, 5852.0, 5341.0, 5352.4, 6489.8, 12487.1, 7522.1, 2331.6, 10402.6, 9976.7, 3964.4, 6230.6, 820.2, 492.1, 11102.7, 259.4, 5088.2, 4577.2, 7876.0, 7411.3, 4140.4, 778.2, 1920.1, 1812.0, 3248.0, 4924.2, 7300.6, 1401.6, 2793.6, 3876.9, 5545.0, 3372.0, 4858.2, 5009.5, 7803.1]
[1660.9, 1165.8, 1972.0, 2767.0, 0.0, 2348.8, 1556.3, 3121.2, 2460.7, 1352.8, 2296.7, 2690.6, 997.9, 2436.0, 2334.5, 1743.9, 3009.3, 3640.6, 2993.6, 2698.1, 3064.7, 2865.0, 2737.7, 2575.6, 4756.0, 3757.0, 3364.0, 5064.3, 5234.2, 2920.8, 3256.3, 5574.0, 4924.2, 3082.2, 1920.1, 2167.1, 2025.9, 3633.2, 3339.9, 2546.7, 2460.7, 3372.0, 2824.8, 2029.2, 2091.2, 2718.0, 1724.5, 2231.3, 2138.9, 624.7, 883.4, 518.8, 1995.7, 1322.6, 1624.0, 418.2, 935.2, 2216.2, 3573.5, 3011.5, 2822.4, 3071.3, 10845.2, 2231.3, 4462.6, 1920.1, 3787.4, 4924.2, 6416.8, 5824.3, 5290.4, 3225.1, 4104.5, 4130.6, 6087.5, 5084.2, 3944.0, 5025.6, 3967.8, 4140.4, 6567.1, 8468.8, 8487.0, 6346.2, 8249.1, 8404.2, 8406.6, 8619.2, 5245.7, 2678.1, 2678.1, 5598.1, 4558.1, 3321.7, 4600.7, 7916.9, 6867.6, 12890.6, 6570.1, 1740.0, 12646.1, 12374.5, 2391.4, 6994.7, 1972.0, 2287.9, 8803.8, 2546.7, 7564.9, 6744.0, 5220.0, 4676.1, 2900.0, 1995.7, 906.0, 2824.8, 5768.6, 2252.3, 10019.1, 1396.8, 418.2, 4989.3, 5413.6, 696.0, 4524.0, 7569.4, 6471.1]
[991.1, 1611.5, 1142.5, 418.2, 2348.8, 0.0, 820.2, 883.4, 518.8, 1281.3, 492.1, 1160.0, 1352.8, 1357.7, 259.4, 1183.0, 705.6, 1296.9, 656.2, 478.3, 733.6, 518.8, 418.2, 259.4, 3535.6, 2544.1, 1888.3, 4104.5, 3967.8, 1870.4, 1648.7, 4247.9, 3776.7, 2498.7, 2100.8, 1859.6, 1740.0, 2767.0, 2698.1, 2562.5, 1689.0, 2973.3, 2311.3, 3155.5, 3489.7, 5009.5, 4060.0, 4432.4, 4441.5, 1740.0, 1995.7, 2650.3, 4268.4, 3024.9, 3815.7, 2737.7, 2575.6, 2391.4, 2490.6, 1995.7, 2132.6, 2228.3, 8496.6, 2498.7, 5971.5, 3740.9, 1689.0, 2645.2, 4101.2, 3573.5, 3168.3, 906.0, 1834.1, 1804.5, 3740.9, 2757.3, 1615.7, 2805.7, 1870.4, 2138.9, 4348.1, 6302.5, 6384.2, 4119.2, 6358.9, 6501.2, 6456.5, 6640.4, 5828.9, 1724.5, 2228.3, 6112.9, 5741.7, 5453.2, 5136.8, 5730.0, 6468.0, 12504.9, 7323.6, 2025.9, 10722.9, 10324.7, 3633.2, 6279.0, 418.2, 116.0, 10738.6, 232.0, 5447.1, 4869.2, 7468.3, 6995.7, 3856.0, 366.8, 1508.0, 1740.0, 3603.5, 4512.1, 7710.3, 991.1, 2380.1, 3937.2, 5431.0, 2957.4, 4710.5, 5381.2, 7548.0]
[418.2, 844.5, 1142.5, 1233.1, 1556.3, 820.2, 0.0, 1673.0, 1100.5, 836.5, 956.6, 1322.6, 591.5, 1254.7, 778.2, 676.4, 1453.5, 2091.2, 1476.4, 1142.5, 1512.5, 1322.6, 1233.1, 1069.5, 3684.7, 2647.7, 2091.2, 4153.4, 4150.1, 1834.1, 1913.1, 4464.1, 3899.4, 2302.5, 1547.6, 1453.5, 1296.9, 2718.0, 2544.1, 2132.6, 1476.4, 2737.7, 2065.3, 2460.7, 2757.3, 4190.5, 3250.1, 3612.8, 3624.0, 935.2, 1194.3, 1913.1, 3448.9, 2231.3, 3095.3, 1930.6, 1770.7, 2216.2, 2843.8, 2279.0, 2284.9, 2458.0, 9298.1, 2302.5, 5514.6, 3134.1, 2438.8, 3460.6, 4921.5, 4385.0, 3944.0, 1724.5, 2645.2, 2624.8, 4537.4, 3528.0, 2388.6, 3489.7, 2460.7, 2670.5, 5036.3, 6961.9, 7007.2, 4812.3, 7079.8, 7226.5, 7195.7, 7388.6, 5688.7, 1944.5, 2287.9, 6001.8, 5109.3, 4640.0, 4670.4, 6531.1, 6341.9, 12418.5, 7147.0, 1740.0, 11261.6, 10926.2, 2936.9, 6602.8, 418.2, 742.8, 9965.2, 997.9, 6230.6, 5577.7, 6648.5, 6178.6, 3528.0, 518.8, 812.0, 2025.9, 4254.2, 3692.0, 8530.5, 418.2, 1560.6, 4021.7, 5138.2, 2200.9, 4681.9, 6052.0, 6963.9]
[1874.0, 2490.6, 1434.8, 580.0, 3121.2, 883.4, 1673.0, 0.0, 676.4, 1870.4, 836.5, 1774.5, 2132.6, 2091.2, 1069.5, 2055.5, 778.2, 844.5, 366.8, 935.2, 676.4, 591.5, 478.3, 624.7, 3897.7, 3009.3, 2334.5, 4537.4, 4277.9, 2504.1, 2075.1, 4512.1, 4153.4, 3185.3, 2957.4, 2678.1, 2575.6, 3339.9, 3348.0, 3366.0, 2438.8, 3662.7, 3036.0, 4035.1, 4372.8, 5824.3, 4845.7, 5272.6, 5249.6, 2544.1, 2865.0, 3346.0, 5088.2, 3899.4, 4462.6, 3528.0, 3443.1, 2554.6, 2052.2, 1712.7, 1982.2, 1972.0, 7785.8, 2670.5, 6264.0, 4255.8, 820.2, 1804.5, 3297.3, 2718.0, 2284.9, 259.4, 984.3, 1037.5, 3082.2, 2216.2, 1183.0, 2479.8, 1834.1, 2157.7, 3945.7, 5917.1, 6059.8, 3713.8, 5486.4, 5626.9, 5577.7, 5759.3, 5773.3, 1577.8, 2167.1, 6019.7, 6598.8, 6311.1, 5920.5, 4858.2, 7003.4, 12965.6, 7281.3, 2346.0, 10489.5, 10000.2, 4512.1, 5730.0, 1296.9, 991.1, 11620.9, 820.2, 4565.5, 4004.9, 8304.3, 7796.2, 4066.6, 1160.0, 2228.3, 1508.0, 3299.4, 5337.3, 6897.9, 1724.5, 3208.4, 4343.4, 6105.2, 3668.2, 4565.5, 4989.3, 8380.9]
[1396.8, 1944.5, 812.0, 624.7, 2460.7, 518.8, 1100.5, 676.4, 0.0, 1194.3, 164.0, 1673.0, 1485.5, 1874.0, 778.2, 1624.0, 991.1, 1396.8, 696.0, 906.0, 956.6, 733.6, 478.3, 418.2, 4020.0, 3044.9, 2380.1, 4605.1, 4441.5, 2388.6, 2132.6, 4710.5, 4265.3, 3016.0, 2552.0, 2346.0, 2216.2, 3283.0, 3216.8, 3051.5, 2200.9, 3489.7, 2824.8, 3548.9, 3856.0, 5173.4, 4184.0, 4640.0, 4596.3, 1902.5, 2284.9, 2670.5, 4441.5, 3321.7, 3787.4, 2872.0, 2853.2, 2025.9, 1972.0, 1485.5, 1648.7, 1724.5, 8461.6, 2138.9, 5694.6, 3601.6, 1352.8, 2466.2, 3967.8, 3364.0, 2865.0, 844.5, 1648.7, 1712.7, 3748.1, 2843.8, 1743.9, 3018.2, 2200.9, 2498.7, 4529.9, 6500.1, 6616.1, 4298.3, 5979.3, 6126.1, 6096.3, 6290.8, 5397.4, 1233.1, 1770.7, 5669.8, 6175.3, 5694.6, 5626.9, 5475.4, 6984.1, 13015.3, 6899.8, 1740.0, 11007.8, 10561.7, 4026.7, 5760.4, 812.0, 624.7, 11059.6, 656.2, 5152.5, 4477.7, 7663.9, 7136.6, 3528.0, 591.5, 1560.6, 1233.1, 3835.0, 4693.3, 7562.3, 1069.5, 2575.6, 4432.4, 5946.6, 2993.6, 4247.9, 5572.8, 8004.8]
[1233.1, 1357.7, 624.7, 1660.9, 1352.8, 1281.3, 836.5, 1870.4, 1194.3, 0.0, 1037.5, 2132.6, 591.5, 2091.2, 1396.8, 1476.4, 1985.6, 2533.5, 1834.1, 1740.0, 2002.5, 1774.5, 1577.8, 1434.8, 4518.0, 3481.9, 2909.3, 4989.3, 4981.3, 2670.5, 2715.5, 5291.7, 4734.7, 3116.9, 2231.3, 2228.3, 2065.3, 3550.8, 3364.0, 2865.0, 2302.5, 3535.6, 2872.0, 2920.8, 3132.0, 4060.0, 3044.9, 3582.9, 3480.0, 935.2, 1512.5, 1485.5, 3346.0, 2460.7, 2593.8, 1770.7, 1985.6, 1396.8, 2322.9, 1743.9, 1640.5, 1859.6, 9655.9, 1476.4, 4731.9, 2460.7, 2460.7, 3642.5, 5151.2, 4518.0, 3950.8, 2025.9, 2831.9, 2907.0, 4935.1, 3999.9, 2869.7, 4086.4, 3134.1, 3382.0, 5626.9, 7583.6, 7663.9, 5397.4, 6902.7, 7057.0, 7056.0, 7267.4, 4856.8, 1396.8, 1577.8, 5173.4, 5587.3, 4668.9, 5322.1, 6580.4, 7147.9, 13226.5, 6311.1, 906.0, 11984.0, 11602.3, 3372.0, 5964.7, 1069.5, 1276.0, 10128.6, 1512.5, 6217.6, 5396.2, 6567.1, 5992.8, 2698.1, 928.0, 478.3, 1525.7, 4884.4, 3603.5, 8733.2, 418.2, 1577.8, 4858.2, 5889.8, 1812.0, 3876.9, 6661.7, 7481.8]
[1276.0, 1800.8, 705.6, 705.6, 2296.7, 492.1, 956.6, 836.5, 164.0, 1037.5, 0.0, 1648.7, 1322.6, 1815.7, 742.8, 1512.5, 1069.5, 1525.7, 820.2, 935.2, 1050.4, 820.2, 580.0, 478.3, 4026.7, 3036.0, 2380.1, 4596.3, 4456.6, 2348.8, 2138.9, 4733.3, 4268.4, 2957.4, 2438.8, 2252.3, 2116.8, 3250.1, 3166.2, 2957.4, 2132.6, 3427.4, 2757.3, 3413.6, 3713.8, 5009.5, 4020.0, 4477.7, 4432.4, 1740.0, 2132.6, 2509.5, 4277.9, 3168.3, 3631.4, 2708.0, 2698.1, 1944.5, 2025.9, 1512.5, 1640.5, 1740.0, 8619.2, 2055.5, 5587.3, 3460.6, 1512.5, 2629.9, 4130.6, 3528.0, 3024.9, 991.1, 1812.0, 1870.4, 3899.4, 2982.4, 1870.4, 3132.0, 2279.0, 2567.8, 4653.0, 6621.2, 6729.0, 4421.7, 6126.1, 6273.7, 6246.8, 6443.0, 5352.4, 1233.1, 1740.0, 5631.7, 6049.8, 5534.1, 5530.4, 5637.6, 6949.4, 12992.5, 6850.9, 1628.1, 11107.6, 10674.5, 3890.8, 5818.5, 705.6, 580.0, 10906.5, 676.4, 5312.0, 4622.6, 7500.6, 6972.6, 3435.2, 464.0, 1396.8, 1254.7, 3945.7, 4529.9, 7726.0, 906.0, 2413.8, 4429.3, 5880.6, 2831.9, 4222.5, 5694.6, 7888.0]
[1044.0, 1577.8, 2228.3, 1211.1, 2690.6, 1160.0, 1322.6, 1774.5, 1673.0, 2132.6, 1648.7, 0.0, 1870.4, 418.2, 906.0, 956.6, 1044.0, 1577.8, 1411.2, 844.5, 1160.0, 1183.0, 1357.7, 1296.9, 2413.8, 1396.8, 778.2, 2952.9, 2865.0, 733.6, 591.5, 3166.2, 2645.2, 1411.2, 1485.5, 1094.3, 1069.5, 1611.5, 1577.8, 1689.0, 733.6, 1888.3, 1276.0, 2645.2, 3044.9, 5036.3, 4222.5, 4377.4, 4513.6, 2091.2, 1982.2, 3134.1, 4306.1, 2831.9, 4306.1, 2982.4, 2490.6, 3443.1, 3640.6, 3155.5, 3285.1, 3387.9, 8480.7, 3541.3, 6837.1, 4432.4, 2562.5, 3155.5, 4417.1, 4073.2, 3871.7, 1628.1, 2460.7, 2279.0, 3776.7, 2708.0, 1712.7, 2447.0, 1352.8, 1467.3, 3945.7, 5800.0, 5801.2, 3735.5, 7136.6, 7267.4, 7190.1, 7348.4, 6918.3, 2881.4, 3364.0, 7215.3, 4989.3, 5272.6, 4177.6, 6246.8, 5312.0, 11344.9, 8398.6, 3009.3, 9976.7, 9684.4, 3088.7, 7418.6, 1094.3, 1069.5, 10267.1, 1037.5, 6055.4, 5694.6, 7355.7, 7022.6, 4829.0, 1322.6, 2116.8, 2900.0, 3123.4, 4518.0, 7957.6, 1724.5, 2533.5, 2793.6, 4334.1, 3382.0, 5838.2, 4916.0, 6693.9]
[844.5, 778.2, 1165.8, 1770.7, 997.9, 1352.8, 591.5, 2132.6, 1485.5, 591.5, 1322.6, 1870.4, 0.0, 1724.5, 1357.7, 1037.5, 2025.9, 2647.7, 1995.7, 1724.5, 2075.1, 1870.4, 1740.0, 1577.8, 4158.2, 3123.4, 2617.1, 4575.8, 4631.3, 2284.9, 2460.7, 4955.5, 4358.9, 2645.2, 1673.0, 1724.5, 1560.6, 3123.4, 2900.0, 2320.0, 1870.4, 3036.0, 2391.4, 2331.6, 2554.6, 3692.0, 2718.0, 3155.5, 3116.9, 418.2, 928.0, 1322.6, 2957.4, 1913.1, 2504.1, 1396.8, 1434.8, 1930.6, 2900.0, 2320.0, 2231.3, 2447.0, 9849.1, 1995.7, 4989.3, 2562.5, 2831.9, 3937.2, 5423.5, 4845.7, 4343.4, 2228.3, 3116.9, 3134.1, 5093.4, 4099.6, 2957.4, 4079.8, 3051.5, 3256.3, 5626.9, 7553.4, 7596.9, 5402.4, 7388.6, 7540.0, 7526.6, 7730.3, 5332.2, 1972.0, 2167.1, 5660.3, 5000.1, 4217.7, 4739.0, 6960.0, 6644.5, 12720.4, 6757.9, 1416.0, 11837.1, 11512.7, 2786.4, 6555.8, 991.1, 1296.9, 9628.7, 1556.3, 6628.3, 5880.6, 6178.6, 5665.0, 3088.7, 997.9, 259.4, 2091.2, 4845.7, 3208.4, 9028.6, 418.2, 1094.3, 4462.6, 5341.0, 1615.7, 4409.5, 6643.5, 6892.0]
[883.4, 1281.3, 2302.5, 1512.5, 2436.0, 1357.7, 1254.7, 2091.2, 1874.0, 2091.2, 1815.7, 418.2, 1724.5, 0.0, 1100.5, 705.6, 1411.2, 1982.2, 1740.0, 1160.0, 1525.7, 1508.0, 1640.5, 1547.6, 2438.8, 1401.6, 928.0, 2900.0, 2909.3, 580.0, 844.5, 3231.4, 2647.7, 1142.5, 1069.5, 676.4, 656.2, 1476.4, 1352.8, 1296.9, 348.0, 1615.7, 956.6, 2228.3, 2629.9, 4668.9, 3889.0, 3999.9, 4158.2, 1870.4, 1660.9, 2909.3, 3945.7, 2447.0, 4060.0, 2690.6, 2132.6, 3460.6, 3840.3, 3323.8, 3411.7, 3541.3, 8882.9, 3550.8, 6713.0, 4254.2, 2900.0, 3558.4, 4834.6, 4480.7, 4254.2, 1975.4, 2843.8, 2678.1, 4190.5, 3121.2, 2129.5, 2831.9, 1740.0, 1815.7, 4306.1, 6126.1, 6105.2, 4101.2, 7514.1, 7647.2, 7575.6, 7738.2, 6938.7, 3024.9, 3460.6, 7247.9, 4589.0, 4873.4, 3829.8, 6656.6, 5151.2, 11214.3, 8401.0, 2993.6, 10210.6, 9957.8, 2670.5, 7632.2, 1160.0, 1249.4, 9849.1, 1296.9, 6456.5, 6059.8, 6960.0, 6647.5, 4777.2, 1416.0, 1982.2, 3064.7, 3476.1, 4150.1, 8375.3, 1673.0, 2231.3, 2767.0, 4073.2, 3132.0, 5905.8, 5256.0, 6316.4]
[836.5, 1485.5, 1352.8, 518.8, 2334.5, 259.4, 778.2, 1069.5, 778.2, 1396.8, 742.8, 906.0, 1357.7, 1100.5, 0.0, 991.1, 676.4, 1322.6, 778.2, 366.8, 742.8, 580.0, 591.5, 464.0, 3297.3, 2296.7, 1648.7, 3856.0, 3735.5, 1611.5, 1416.0, 4021.7, 3535.6, 2240.3, 1888.3, 1624.0, 1512.5, 2509.5, 2438.8, 2322.9, 1434.8, 2715.5, 2055.5, 2973.3, 3321.7, 4946.0, 4021.7, 4348.1, 4385.0, 1712.7, 1888.3, 2678.1, 4203.3, 2900.0, 3856.0, 2705.6, 2466.2, 2593.8, 2750.0, 2252.3, 2380.1, 2482.5, 8525.8, 2698.1, 6121.7, 3835.0, 1888.3, 2767.0, 4190.5, 3701.1, 3339.9, 1037.5, 1972.0, 1902.5, 3764.2, 2750.0, 1611.5, 2730.3, 1740.0, 1985.6, 4277.9, 6217.6, 6281.2, 4051.7, 6555.8, 6695.9, 6644.5, 6823.3, 6049.8, 1975.4, 2466.2, 6338.7, 5530.4, 5347.3, 4894.0, 5870.3, 6210.1, 12250.0, 7540.0, 2200.9, 10587.2, 10213.9, 3448.9, 6538.3, 366.8, 164.0, 10584.0, 259.4, 5606.5, 5073.6, 7382.2, 6938.7, 4035.1, 478.3, 1547.6, 1995.7, 3510.8, 4441.5, 7796.2, 1050.4, 2320.0, 3692.0, 5173.4, 2973.3, 4946.0, 5301.8, 7322.7]
[259.4, 624.7, 1815.7, 1508.0, 1743.9, 1183.0, 676.4, 2055.5, 1624.0, 1476.4, 1512.5, 956.6, 1037.5, 705.6, 991.1, 0.0, 1577.8, 2228.3, 1766.9, 1254.7, 1673.0, 1556.3, 1577.8, 1434.8, 3123.4, 2091.2, 1628.1, 3541.3, 3597.9, 1249.4, 1512.5, 3925.2, 3321.7, 1640.5, 928.0, 778.2, 624.7, 2091.2, 1888.3, 1467.3, 836.5, 2065.3, 1396.8, 1982.2, 2334.5, 4119.2, 3274.8, 3480.0, 3582.9, 1165.8, 1037.5, 2207.1, 3382.0, 1968.6, 3366.0, 2025.9, 1577.8, 2872.0, 3489.7, 2934.6, 2957.4, 3123.4, 9350.1, 2952.9, 6016.4, 3548.9, 2869.7, 3740.9, 5127.7, 4676.1, 4331.0, 2025.9, 2957.4, 2865.0, 4605.1, 3550.8, 2460.7, 3372.0, 2284.9, 2422.2, 4889.9, 6755.9, 6756.9, 4676.1, 7540.0, 7681.4, 7633.1, 7813.4, 6329.2, 2606.8, 2964.2, 6648.5, 4561.0, 4429.3, 4026.7, 6850.9, 5674.5, 11752.7, 7772.9, 2380.1, 10904.6, 10632.8, 2458.0, 7264.6, 812.0, 1069.5, 9600.7, 1249.4, 6595.7, 6052.0, 6492.9, 6112.9, 4119.2, 1050.4, 1296.9, 2678.1, 4073.2, 3603.5, 8719.3, 1069.5, 1577.8, 3425.4, 4462.6, 2438.8, 5347.3, 5869.2, 6381.1]
